Datetime,Symbol,Open,High,Low,Close
2021-07-01 00:30:00,DOGE,0.2513813799,0.2518702529,0.2512721484,0.2513584126
2021-07-01 00:31:00,DOGE,0.2513597094,0.2516011032,0.2513075419,0.2515935222
2021-07-01 00:32:00,DOGE,0.2515980652,0.2515980652,0.2513652166,0.251496027
2021-07-01 00:33:00,DOGE,0.2515034993,0.2515419719,0.2513501928,0.2514646445
2021-07-01 00:34:00,DOGE,0.2514635252,0.2517503835,0.2513351927,0.251718381
2021-07-01 00:35:00,DOGE,0.2517161164,0.2517166018,0.2513561733,0.2514491422
2021-07-01 00:36:00,DOGE,0.2514669934,0.2516242958,0.2513330927,0.251503853
2021-07-01 00:37:00,DOGE,0.2515137291,0.2516626343,0.2513542793,0.2514445208
2021-07-01 00:38:00,DOGE,0.2514982845,0.251599454,0.2512424503,0.2513146233
2021-07-01 00:39:00,DOGE,0.2513235522,0.2515958126,0.2512149262,0.2513571295
2021-07-01 00:40:00,DOGE,0.2513571511,0.2515232409,0.2513224956,0.2514442712
2021-07-01 00:41:00,DOGE,0.2514362606,0.2515210508,0.2511864358,0.2512279121
2021-07-01 00:42:00,DOGE,0.2512128649,0.2512747423,0.2508332315,0.2508332315
2021-07-01 00:43:00,DOGE,0.2508417661,0.2509383315,0.2507673028,0.2508381782
2021-07-01 00:44:00,DOGE,0.2508387926,0.251028335,0.2505957957,0.2505957957
2021-07-01 00:45:00,DOGE,0.2506107095,0.2511276165,0.2504444321,0.2511229561
2021-07-01 00:46:00,DOGE,0.2510632298,0.2511279666,0.2508530264,0.2509650426
2021-07-01 00:47:00,DOGE,0.2509649841,0.2510261073,0.2508056834,0.2509550126
2021-07-01 00:48:00,DOGE,0.2509548726,0.2511151956,0.2508950469,0.2511151956
2021-07-01 00:49:00,DOGE,0.2510978419,0.2511807315,0.2510377344,0.2510932057
2021-07-01 00:50:00,DOGE,0.2510839474,0.2512506955,0.2510839474,0.2512361082
2021-07-01 00:51:00,DOGE,0.2512423756,0.2512949334,0.2511710289,0.2512278544
2021-07-01 00:52:00,DOGE,0.2512347284,0.2513669429,0.2508497522,0.2508876227
2021-07-01 00:53:00,DOGE,0.2509247274,0.2509247274,0.2493631234,0.2497169827
2021-07-01 00:54:00,DOGE,0.2497272915,0.2499142409,0.2495776361,0.249912161
2021-07-01 00:55:00,DOGE,0.249859903,0.2501638153,0.2498598629,0.2501091517
2021-07-01 00:56:00,DOGE,0.2501079116,0.2501845404,0.2499636096,0.2500253663
2021-07-01 00:57:00,DOGE,0.2500250598,0.2500702209,0.2494906583,0.2495797883
2021-07-01 00:58:00,DOGE,0.2495039086,0.2495195641,0.249287915,0.249287915
2021-07-01 00:59:00,DOGE,0.2492643183,0.2497189031,0.2492643183,0.249506277
2021-07-01 01:00:00,DOGE,0.2495062727,0.2497927303,0.2493927443,0.2497764579
2021-07-01 01:01:00,DOGE,0.249782489,0.2501142091,0.2497178093,0.250099245
2021-07-01 01:02:00,DOGE,0.2500725648,0.2501948788,0.2498778106,0.2501948788
2021-07-01 01:03:00,DOGE,0.250181229,0.2502033474,0.2500801547,0.2500930081
2021-07-01 01:04:00,DOGE,0.2500919717,0.250114607,0.2496034781,0.2496575173
2021-07-01 01:05:00,DOGE,0.2496043946,0.250192797,0.2495824069,0.2501107832
2021-07-01 01:06:00,DOGE,0.2501412238,0.2506951041,0.2501388519,0.2506274218
2021-07-01 01:07:00,DOGE,0.25058714,0.2506610417,0.2504636049,0.2505356079
2021-07-01 01:08:00,DOGE,0.250535608,0.2507505856,0.2505097571,0.2505997307
2021-07-01 01:09:00,DOGE,0.2505914741,0.250758085,0.2503347926,0.2503347926
2021-07-01 01:10:00,DOGE,0.2503255749,0.2505938515,0.2503253784,0.250447062
2021-07-01 01:11:00,DOGE,0.2504320325,0.2504978142,0.2503342085,0.2503425254
2021-07-01 01:12:00,DOGE,0.250342489,0.250696672,0.2496917364,0.2498852242
2021-07-01 01:13:00,DOGE,0.2498843797,0.2504137503,0.249855414,0.2503675295
2021-07-01 01:14:00,DOGE,0.2503653053,0.2506313832,0.2503230241,0.2505404443
2021-07-01 01:15:00,DOGE,0.2505404019,0.2506282195,0.2501475668,0.2501945909
2021-07-01 01:16:00,DOGE,0.2502101565,0.2510173817,0.2501985803,0.2510173817
2021-07-01 01:17:00,DOGE,0.2510325806,0.2514308449,0.2509024134,0.2513854505
2021-07-01 01:18:00,DOGE,0.2514001145,0.2514996334,0.2511985082,0.2513036006
2021-07-01 01:19:00,DOGE,0.2513050141,0.2518637938,0.2513050141,0.2516127875
2021-07-01 01:20:00,DOGE,0.2515978195,0.2517413323,0.2512848101,0.2514584328
2021-07-01 01:21:00,DOGE,0.2514416796,0.2515500791,0.2512494287,0.2513240705
2021-07-01 01:22:00,DOGE,0.2513245082,0.2516861544,0.251254086,0.2516467981
2021-07-01 01:23:00,DOGE,0.2516546702,0.2518505205,0.2516546697,0.2518104405
2021-07-01 01:24:00,DOGE,0.2517510717,0.2518122572,0.2515562281,0.2517702299
2021-07-01 01:25:00,DOGE,0.2519209019,0.2530618227,0.2519209019,0.2526649127
2021-07-01 01:26:00,DOGE,0.2526670478,0.2526673191,0.2520062368,0.2520069493
2021-07-01 01:27:00,DOGE,0.2519295439,0.2521510571,0.2518811493,0.2519173797
2021-07-01 01:28:00,DOGE,0.251917334,0.2521894429,0.2517194243,0.2517194243
2021-07-01 01:29:00,DOGE,0.2517194238,0.2518353966,0.2515934205,0.2516425542
2021-07-01 01:30:00,DOGE,0.2515367208,0.251732897,0.2512642897,0.2514839388
2021-07-01 01:31:00,DOGE,0.2514840497,0.2514840497,0.2509752482,0.2510580164
2021-07-01 01:32:00,DOGE,0.2510474505,0.2515777446,0.2509932326,0.2514694679
2021-07-01 01:33:00,DOGE,0.2515143139,0.2517141723,0.2513686776,0.2516989905
2021-07-01 01:34:00,DOGE,0.2517074453,0.2520432623,0.2515835503,0.2520432623
2021-07-01 01:35:00,DOGE,0.2520506153,0.2521277935,0.2517085081,0.25182763
2021-07-01 01:36:00,DOGE,0.2518583506,0.2519671819,0.2518140735,0.2518246338
2021-07-01 01:37:00,DOGE,0.2517808874,0.2519067757,0.2516241043,0.2517648552
2021-07-01 01:38:00,DOGE,0.2517656332,0.251857898,0.2514355235,0.2514355235
2021-07-01 01:39:00,DOGE,0.2514255962,0.2514750658,0.2511703271,0.25127433
2021-07-01 01:40:00,DOGE,0.2512360474,0.2513851645,0.2507674571,0.2507674571
2021-07-01 01:41:00,DOGE,0.2507923819,0.2510721217,0.2507840493,0.2508995314
2021-07-01 01:42:00,DOGE,0.2509453033,0.2510377063,0.2507761796,0.2510065195
2021-07-01 01:43:00,DOGE,0.2510064902,0.2513951394,0.2509639669,0.2512348687
2021-07-01 01:44:00,DOGE,0.2512264239,0.2514372268,0.251217287,0.2513507405
2021-07-01 01:45:00,DOGE,0.2513417829,0.2513590589,0.2509640694,0.2510906958
2021-07-01 01:46:00,DOGE,0.2510906919,0.2514930132,0.2510248982,0.2514068205
2021-07-01 01:47:00,DOGE,0.2513914726,0.2515673604,0.2512075083,0.2514598214
2021-07-01 01:48:00,DOGE,0.2514762303,0.2516626335,0.2513611121,0.2516553817
2021-07-01 01:49:00,DOGE,0.2515941629,0.251767666,0.2515323716,0.2517529667
2021-07-01 01:50:00,DOGE,0.2517527883,0.2518999657,0.2516983481,0.2518062303
2021-07-01 01:51:00,DOGE,0.2518286142,0.2519827465,0.2518103447,0.2519254192
2021-07-01 01:52:00,DOGE,0.2519251831,0.2519777965,0.2517354686,0.2517682354
2021-07-01 01:53:00,DOGE,0.2516828264,0.2516901124,0.2515584313,0.2516332181
2021-07-01 01:54:00,DOGE,0.2516117906,0.2518059392,0.2516117906,0.2517599643
2021-07-01 01:55:00,DOGE,0.2517594358,0.2518107076,0.2516537389,0.2516623276
2021-07-01 01:56:00,DOGE,0.2516697931,0.2518335103,0.2515912296,0.2517387932
2021-07-01 01:57:00,DOGE,0.251768669,0.2520288369,0.251651054,0.251681819
2021-07-01 01:58:00,DOGE,0.2516146545,0.2518513802,0.2516146545,0.2517197323
2021-07-01 01:59:00,DOGE,0.2517141237,0.2519026399,0.2515979236,0.2517404841
2021-07-01 02:00:00,DOGE,0.2517350167,0.2520097379,0.2516400703,0.2516449759
2021-07-01 02:01:00,DOGE,0.2516296613,0.251666127,0.2513836913,0.2515182113
2021-07-01 02:02:00,DOGE,0.2515181536,0.2515737552,0.2513629526,0.2513629526
2021-07-01 02:03:00,DOGE,0.2513549947,0.2515049472,0.2512872095,0.2512872095
2021-07-01 02:04:00,DOGE,0.2512722698,0.2513113394,0.2506524827,0.2506524827
2021-07-01 02:05:00,DOGE,0.2506252011,0.2506252011,0.2502277031,0.2503623
2021-07-01 02:06:00,DOGE,0.2503560868,0.2505737115,0.2503420245,0.2504073212
2021-07-01 02:07:00,DOGE,0.2504052208,0.2507744218,0.250277577,0.2504260087
2021-07-01 02:08:00,DOGE,0.250401302,0.2505180396,0.2501622723,0.2502718131
2021-07-01 02:09:00,DOGE,0.2503263,0.250390776,0.2499781726,0.2501655887
2021-07-01 02:10:00,DOGE,0.2501637095,0.2501637095,0.2498509017,0.2500090749
2021-07-01 02:11:00,DOGE,0.2500110666,0.2503518841,0.2499932078,0.2500973961
2021-07-01 02:12:00,DOGE,0.2500460772,0.2501301547,0.2493306409,0.2496457843
2021-07-01 02:13:00,DOGE,0.2496143663,0.2497477469,0.2487690077,0.2488172131
2021-07-01 02:14:00,DOGE,0.2488344446,0.2491804569,0.2484746248,0.2489704734
2021-07-01 02:15:00,DOGE,0.2489779274,0.2490271891,0.2480909557,0.2480909557
2021-07-01 02:16:00,DOGE,0.2482452379,0.2482452379,0.2477692332,0.2479653728
2021-07-01 02:17:00,DOGE,0.2479429313,0.2481998815,0.24738978,0.2476427598
2021-07-01 02:18:00,DOGE,0.2477135093,0.2480212665,0.2474547331,0.2477646248
2021-07-01 02:19:00,DOGE,0.2477812565,0.2477812565,0.247453043,0.2475326265
2021-07-01 02:20:00,DOGE,0.2475562366,0.2479986738,0.2475183693,0.2478859684
2021-07-01 02:21:00,DOGE,0.2478859643,0.247992573,0.2465347152,0.2471253684
2021-07-01 02:22:00,DOGE,0.2470183238,0.2475491634,0.246985843,0.2475099579
2021-07-01 02:23:00,DOGE,0.2474866356,0.2475837811,0.2465756186,0.2465756186
2021-07-01 02:24:00,DOGE,0.2465531827,0.2466216412,0.245687634,0.246032674
2021-07-01 02:25:00,DOGE,0.2460177371,0.2465685537,0.2459290151,0.2461694352
2021-07-01 02:26:00,DOGE,0.2461615174,0.2462680556,0.2458340881,0.2460399487
2021-07-01 02:27:00,DOGE,0.2461025757,0.2463379612,0.2454350176,0.2454715111
2021-07-01 02:28:00,DOGE,0.2455143899,0.2463073356,0.2454830196,0.2462668319
2021-07-01 02:29:00,DOGE,0.2462656839,0.2467518318,0.2462487171,0.2463199889
2021-07-01 02:30:00,DOGE,0.2463524392,0.2464138695,0.2449418608,0.2451208013
2021-07-01 02:31:00,DOGE,0.2451856102,0.2456471661,0.2449733137,0.2454516554
2021-07-01 02:32:00,DOGE,0.245336,0.2454483922,0.2448966345,0.2452425659
2021-07-01 02:33:00,DOGE,0.2454011461,0.2459058216,0.2452651593,0.2455178447
2021-07-01 02:34:00,DOGE,0.2455093788,0.2456622603,0.2452763871,0.2455760706
2021-07-01 02:35:00,DOGE,0.2455206761,0.2464223092,0.2455206761,0.2463113174
2021-07-01 02:36:00,DOGE,0.2462747682,0.2467214244,0.2462652904,0.2466439028
2021-07-01 02:37:00,DOGE,0.2466276692,0.2466815563,0.2463506661,0.2464010456
2021-07-01 02:38:00,DOGE,0.2465689974,0.2469793031,0.2465140719,0.2466802888
2021-07-01 02:39:00,DOGE,0.2466720481,0.2467225042,0.2463488819,0.2464449016
2021-07-01 02:40:00,DOGE,0.2464408032,0.2466906537,0.2464065511,0.2465297962
2021-07-01 02:41:00,DOGE,0.2465223471,0.2466076621,0.2455733908,0.2458807885
2021-07-01 02:42:00,DOGE,0.2459552772,0.2465723063,0.2458883917,0.2465723063
2021-07-01 02:43:00,DOGE,0.2465508365,0.2469450692,0.2464070439,0.2464070439
2021-07-01 02:44:00,DOGE,0.2463525329,0.247042177,0.2463410914,0.2469088427
2021-07-01 02:45:00,DOGE,0.2469205375,0.247378467,0.2468444781,0.247378467
2021-07-01 02:46:00,DOGE,0.247375408,0.247644055,0.2470598147,0.2471502942
2021-07-01 02:47:00,DOGE,0.2471501083,0.2474228854,0.2468257134,0.2473948868
2021-07-01 02:48:00,DOGE,0.2473795887,0.2473795887,0.2467331977,0.246882955
2021-07-01 02:49:00,DOGE,0.2468550043,0.2471832364,0.2468093218,0.2468476172
2021-07-01 02:50:00,DOGE,0.2467838341,0.2469601647,0.2466059331,0.2467718748
2021-07-01 02:51:00,DOGE,0.2466518955,0.2468408767,0.2466472963,0.2468400604
2021-07-01 02:52:00,DOGE,0.2468229609,0.2468389494,0.2459868328,0.2460087955
2021-07-01 02:53:00,DOGE,0.2460080803,0.2463059728,0.2459875896,0.2461290585
2021-07-01 02:54:00,DOGE,0.2463100223,0.2468090796,0.2463100223,0.2467100258
2021-07-01 02:55:00,DOGE,0.2466951502,0.246820448,0.2461575731,0.2463097982
2021-07-01 02:56:00,DOGE,0.2463949868,0.2464044964,0.2450283436,0.2452084194
2021-07-01 02:57:00,DOGE,0.2453294026,0.2457392519,0.2452782609,0.2457392519
2021-07-01 02:58:00,DOGE,0.2457390542,0.245864408,0.2455667586,0.245790246
2021-07-01 02:59:00,DOGE,0.2457983862,0.2459013044,0.2454616609,0.2454616609
2021-07-01 03:00:00,DOGE,0.2454910936,0.2467457452,0.2454910936,0.2465963188
2021-07-01 03:01:00,DOGE,0.2465810952,0.2468161472,0.246450811,0.2467029619
2021-07-01 03:02:00,DOGE,0.246704073,0.2467560587,0.2465622093,0.2466967439
2021-07-01 03:03:00,DOGE,0.2467649808,0.2467649808,0.2459798435,0.245986765
2021-07-01 03:04:00,DOGE,0.2459703358,0.2465859977,0.2459254791,0.246352436
2021-07-01 03:05:00,DOGE,0.2463291689,0.2467509595,0.246238445,0.2467509595
2021-07-01 03:06:00,DOGE,0.2467368627,0.2469561829,0.2464171103,0.2464242554
2021-07-01 03:07:00,DOGE,0.2464242597,0.2464861849,0.2456838751,0.2456838751
2021-07-01 03:08:00,DOGE,0.2457914789,0.2459661641,0.2454329369,0.2458540723
2021-07-01 03:09:00,DOGE,0.2458618475,0.2461319404,0.2457204211,0.2461319404
2021-07-01 03:10:00,DOGE,0.2461479432,0.2464476448,0.2460858318,0.2463054754
2021-07-01 03:11:00,DOGE,0.2463353068,0.2464330795,0.2457219372,0.2458040119
2021-07-01 03:12:00,DOGE,0.2457967516,0.2458478764,0.2451236582,0.2451973077
2021-07-01 03:13:00,DOGE,0.2451905066,0.2452398445,0.24436795,0.2445755885
2021-07-01 03:14:00,DOGE,0.2445938188,0.2451921814,0.2445098527,0.2451612305
2021-07-01 03:15:00,DOGE,0.2451612294,0.2456100587,0.2449156447,0.2453952454
2021-07-01 03:16:00,DOGE,0.2454425887,0.2456060697,0.2452999475,0.2454613589
2021-07-01 03:17:00,DOGE,0.2454539523,0.2458548377,0.2454536323,0.2458544162
2021-07-01 03:18:00,DOGE,0.2459900921,0.2460482062,0.2456245319,0.2458503258
2021-07-01 03:19:00,DOGE,0.2457256859,0.2465071655,0.2456874096,0.24645091
2021-07-01 03:20:00,DOGE,0.2464677996,0.2467602071,0.2462941968,0.2465423705
2021-07-01 03:21:00,DOGE,0.246506542,0.2465796272,0.2458730869,0.2458730869
2021-07-01 03:22:00,DOGE,0.2459025083,0.2460971966,0.2456423638,0.2456423638
2021-07-01 03:23:00,DOGE,0.2455982727,0.246077328,0.2455532365,0.2458528144
2021-07-01 03:24:00,DOGE,0.2458293444,0.2458942677,0.245188603,0.245258019
2021-07-01 03:25:00,DOGE,0.2452579881,0.2457091666,0.2451992542,0.2456440512
2021-07-01 03:26:00,DOGE,0.2456738401,0.2456749403,0.2453293435,0.2453293435
2021-07-01 03:27:00,DOGE,0.2453376912,0.2453376912,0.2450497687,0.2450639211
2021-07-01 03:28:00,DOGE,0.2450645854,0.2453552818,0.2450153432,0.245209675
2021-07-01 03:29:00,DOGE,0.2452098294,0.2452614996,0.2449833115,0.2451208845
2021-07-01 03:30:00,DOGE,0.2450770659,0.2454248654,0.2449466352,0.244966729
2021-07-01 03:31:00,DOGE,0.2448596595,0.2448596595,0.2445209825,0.2446097178
2021-07-01 03:32:00,DOGE,0.2445763629,0.2454425918,0.2445420532,0.2454425918
2021-07-01 03:33:00,DOGE,0.2454586358,0.2461951217,0.2454008703,0.24610119
2021-07-01 03:34:00,DOGE,0.2461166811,0.2461166811,0.2458915021,0.2459912523
2021-07-01 03:35:00,DOGE,0.2459482705,0.2460007062,0.2456449977,0.2456812177
2021-07-01 03:36:00,DOGE,0.2456886294,0.2460919898,0.24562537,0.2460246354
2021-07-01 03:37:00,DOGE,0.2460329906,0.2460967278,0.2454403245,0.2454403245
2021-07-01 03:38:00,DOGE,0.2454105793,0.2458736867,0.2453735674,0.245676794
2021-07-01 03:39:00,DOGE,0.2456673196,0.2458207156,0.2449366374,0.2453279383
2021-07-01 03:40:00,DOGE,0.2452906293,0.2453647861,0.2449723406,0.2450018483
2021-07-01 03:41:00,DOGE,0.2450101182,0.2452938203,0.2448576927,0.2452432088
2021-07-01 03:42:00,DOGE,0.2452455447,0.2452856328,0.2449614607,0.2450817601
2021-07-01 03:43:00,DOGE,0.2449320347,0.2450397889,0.244717613,0.2448071849
2021-07-01 03:44:00,DOGE,0.2447697306,0.2447865406,0.2441772827,0.2443883895
2021-07-01 03:45:00,DOGE,0.2444783516,0.2445823749,0.2441640625,0.2441809898
2021-07-01 03:46:00,DOGE,0.2441807015,0.2441829104,0.2430753689,0.2430753689
2021-07-01 03:47:00,DOGE,0.2429067934,0.2437782181,0.2429067934,0.243750013
2021-07-01 03:48:00,DOGE,0.2436729768,0.2441649254,0.2436258636,0.244155401
2021-07-01 03:49:00,DOGE,0.2441377658,0.2442591675,0.2437069037,0.2437069037
2021-07-01 03:50:00,DOGE,0.2436604601,0.2438080929,0.243476692,0.2436617164
2021-07-01 03:51:00,DOGE,0.2437576165,0.2441315995,0.2436924684,0.2440230732
2021-07-01 03:52:00,DOGE,0.2440363095,0.2442313835,0.2440031826,0.244220501
2021-07-01 03:53:00,DOGE,0.2442223543,0.2442755647,0.243573592,0.2438907862
2021-07-01 03:54:00,DOGE,0.2438254772,0.2438574142,0.243539591,0.2437199314
2021-07-01 03:55:00,DOGE,0.2436975789,0.2440912531,0.2436975789,0.2440367083
2021-07-01 03:56:00,DOGE,0.2438925105,0.244095321,0.2436916294,0.2437340177
2021-07-01 03:57:00,DOGE,0.2437170928,0.2437648742,0.2431284533,0.2432940474
2021-07-01 03:58:00,DOGE,0.243280658,0.243664888,0.2432720447,0.243620979
2021-07-01 03:59:00,DOGE,0.2435893036,0.243655426,0.243096167,0.243096167
2021-07-01 04:00:00,DOGE,0.2430272315,0.2430931071,0.2427857051,0.2428718257
2021-07-01 04:01:00,DOGE,0.2427623004,0.2434494601,0.2427348671,0.2434494601
2021-07-01 04:02:00,DOGE,0.2434209705,0.2435370796,0.2433001388,0.2434638236
2021-07-01 04:03:00,DOGE,0.2434789255,0.2435746063,0.2432495442,0.2433129945
2021-07-01 04:04:00,DOGE,0.243494173,0.243494173,0.2423290136,0.2423290136
2021-07-01 04:05:00,DOGE,0.2423950943,0.242871936,0.2423479393,0.2428419895
2021-07-01 04:06:00,DOGE,0.2428572071,0.2440519428,0.2428514108,0.2440519428
2021-07-01 04:07:00,DOGE,0.2440157762,0.2442206591,0.2438440946,0.2442206591
2021-07-01 04:08:00,DOGE,0.2441980476,0.2443560409,0.2441026285,0.2442961541
2021-07-01 04:09:00,DOGE,0.2442961049,0.2443008214,0.243858331,0.2439451556
2021-07-01 04:10:00,DOGE,0.2439665222,0.2440287473,0.24373128,0.2440287473
2021-07-01 04:11:00,DOGE,0.2440889207,0.2440889207,0.2435074782,0.2437169267
2021-07-01 04:12:00,DOGE,0.2435896805,0.2439613331,0.2435466932,0.2435688569
2021-07-01 04:13:00,DOGE,0.243568466,0.2436634217,0.2433147122,0.2433147122
2021-07-01 04:14:00,DOGE,0.2432843764,0.2435559746,0.2432491951,0.2433732961
2021-07-01 04:15:00,DOGE,0.2434808665,0.2447309881,0.2431375982,0.2447309881
2021-07-01 04:16:00,DOGE,0.2447049322,0.2449087622,0.2446064855,0.2448038157
2021-07-01 04:17:00,DOGE,0.2448043282,0.2451167703,0.2446078478,0.2447782821
2021-07-01 04:18:00,DOGE,0.2446832846,0.2451606262,0.2446832846,0.2451194535
2021-07-01 04:19:00,DOGE,0.2451216145,0.2452853981,0.2445700866,0.2446271523
2021-07-01 04:20:00,DOGE,0.2446419479,0.2448600874,0.2445047817,0.2447040952
2021-07-01 04:21:00,DOGE,0.2447036896,0.2450140391,0.2447036896,0.2447762398
2021-07-01 04:22:00,DOGE,0.244705455,0.244705455,0.244424929,0.2445526761
2021-07-01 04:23:00,DOGE,0.2446424756,0.2448055946,0.2444237461,0.2445204507
2021-07-01 04:24:00,DOGE,0.2445210733,0.2445502817,0.2442761005,0.2445010769
2021-07-01 04:25:00,DOGE,0.2445088162,0.2447139311,0.2440909403,0.2442057842
2021-07-01 04:26:00,DOGE,0.2442185273,0.24445141,0.2442056199,0.2443434861
2021-07-01 04:27:00,DOGE,0.2443735644,0.2446634589,0.2440689634,0.2443827065
2021-07-01 04:28:00,DOGE,0.2444083248,0.2446108327,0.2441502368,0.2443544223
2021-07-01 04:29:00,DOGE,0.2443617025,0.2447810324,0.2443552473,0.244696145
2021-07-01 04:30:00,DOGE,0.2446224598,0.2447112935,0.2441190527,0.2441190527
2021-07-01 04:31:00,DOGE,0.2441049108,0.2442610554,0.2439835581,0.2440129652
2021-07-01 04:32:00,DOGE,0.2440548376,0.2451976033,0.2440547324,0.2451976033
2021-07-01 04:33:00,DOGE,0.2450738531,0.2451117203,0.2447002694,0.2449955415
2021-07-01 04:34:00,DOGE,0.2450252048,0.2450252048,0.2444466549,0.2444796448
2021-07-01 04:35:00,DOGE,0.2445508886,0.2447100762,0.2443479789,0.2445306346
2021-07-01 04:36:00,DOGE,0.2445306365,0.2447112121,0.2443764229,0.2446321524
2021-07-01 04:37:00,DOGE,0.244653567,0.2449166967,0.2446327084,0.2447518875
2021-07-01 04:38:00,DOGE,0.2447749356,0.2449449497,0.2446930609,0.2448538699
2021-07-01 04:39:00,DOGE,0.2448602681,0.245306115,0.2447823453,0.245306115
2021-07-01 04:40:00,DOGE,0.2453636641,0.2454604395,0.2452397328,0.2454224377
2021-07-01 04:41:00,DOGE,0.2454423222,0.2459638515,0.245280204,0.2459094709
2021-07-01 04:42:00,DOGE,0.2460466797,0.2461376122,0.245791295,0.2458974887
2021-07-01 04:43:00,DOGE,0.245932762,0.2459567873,0.2455008278,0.2456420532
2021-07-01 04:44:00,DOGE,0.2456435872,0.2458401385,0.245334283,0.245334283
2021-07-01 04:45:00,DOGE,0.2453109691,0.2462012699,0.2452491349,0.2462012699
2021-07-01 04:46:00,DOGE,0.24621097,0.2466390388,0.2461423942,0.2461828482
2021-07-01 04:47:00,DOGE,0.2461605193,0.2464346287,0.2460630242,0.2460723926
2021-07-01 04:48:00,DOGE,0.2460973425,0.2465373432,0.2460973425,0.2462608873
2021-07-01 04:49:00,DOGE,0.2462608841,0.2463536408,0.2459375944,0.2459689528
2021-07-01 04:50:00,DOGE,0.2459838187,0.2461959381,0.2458357134,0.2460948963
2021-07-01 04:51:00,DOGE,0.2460493351,0.2460842228,0.2458050277,0.2458724499
2021-07-01 04:52:00,DOGE,0.2458656127,0.246104149,0.2458656127,0.2460206877
2021-07-01 04:53:00,DOGE,0.2460263687,0.2460655718,0.2459394409,0.2459990441
2021-07-01 04:54:00,DOGE,0.2460357221,0.2465166731,0.2460200657,0.2463832271
2021-07-01 04:55:00,DOGE,0.2463835576,0.2464785879,0.2462694134,0.2464074277
2021-07-01 04:56:00,DOGE,0.24651277,0.2468634599,0.2464396017,0.2467900322
2021-07-01 04:57:00,DOGE,0.2468095361,0.2470106178,0.2468041478,0.2469544347
2021-07-01 04:58:00,DOGE,0.2469840231,0.2470262819,0.2467664411,0.2469708441
2021-07-01 04:59:00,DOGE,0.2469650546,0.2470811395,0.2467732994,0.246963189
2021-07-01 05:00:00,DOGE,0.2470228889,0.2471541667,0.2468169156,0.246881169
2021-07-01 05:01:00,DOGE,0.24687373,0.2468834464,0.2464159458,0.2465014327
2021-07-01 05:02:00,DOGE,0.2465832245,0.2468615149,0.2465832245,0.2466733979
2021-07-01 05:03:00,DOGE,0.2466658257,0.2467844405,0.246499564,0.2466847429
2021-07-01 05:04:00,DOGE,0.2466623519,0.2468547975,0.2466050162,0.2466509214
